fips,county_name,state_name,category,topic_area,year,variable_name,value
26083,Keweenaw County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26083,Keweenaw County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
26085,Lake County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26085,Lake County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26085,Lake County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26085,Lake County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26085,Lake County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26085,Lake County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.8
26085,Lake County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,3.82918505
26087,Lapeer County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26087,Lapeer County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,3
26087,Lapeer County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,4
26087,Lapeer County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,3
26087,Lapeer County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,3
26087,Lapeer County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
26087,Lapeer County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,25.48370268
26087,Lapeer County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,11.76083653
26089,Leelanau County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26089,Leelanau County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26089,Leelanau County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26089,Leelanau County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26089,Leelanau County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26089,Leelanau County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,9
26089,Leelanau County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,124.9480537
26089,Leelanau County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,74.43320866
26091,Lenawee County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26091,Lenawee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,4
26091,Lenawee County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,4
26091,Lenawee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,4
26091,Lenawee County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,4
26091,Lenawee County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8
26091,Lenawee County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,10.79869807
26093,Livingston County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26093,Livingston County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26093,Livingston County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26093,Livingston County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26093,Livingston County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26093,Livingston County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.9
26093,Livingston County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,2.873699585
26093,Livingston County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,13.46156888
26095,Luce County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26095,Luce County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26095,Luce County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26095,Luce County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26095,Luce County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26095,Luce County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.5
26097,Mackinac County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26097,Mackinac County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26097,Mackinac County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26097,Mackinac County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26097,Mackinac County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26097,Mackinac County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.6
26097,Mackinac County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,3.267363704
26097,Mackinac County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,15.68334578
26099,Macomb County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26099,Macomb County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,24
26099,Macomb County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,66
26099,Macomb County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,24
26099,Macomb County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,23
26099,Macomb County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8
26099,Macomb County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,7.469803472
26099,Macomb County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.483144456
26101,Manistee County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26101,Manistee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26101,Manistee County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26101,Manistee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26101,Manistee County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26101,Manistee County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8
26101,Manistee County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,22.02480861
26101,Manistee County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,20.63290621
26103,Marquette County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26103,Marquette County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26103,Marquette County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,6
26103,Marquette County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26103,Marquette County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26103,Marquette County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
26103,Marquette County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,5.834410995
26103,Marquette County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.827042796
26105,Mason County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26105,Mason County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26105,Mason County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26105,Mason County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26105,Mason County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26105,Mason County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
26105,Mason County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,21.01606301
26107,Mecosta County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26107,Mecosta County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,3
26107,Mecosta County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26107,Mecosta County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,3
26107,Mecosta County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,3
26107,Mecosta County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7
26107,Mecosta County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,21.68652486
26107,Mecosta County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.622248853
26109,Menominee County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26109,Menominee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26109,Menominee County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26109,Menominee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26109,Menominee County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26109,Menominee County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
26109,Menominee County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,4.339147791
26109,Menominee County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,13.14761781
26111,Midland County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26111,Midland County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26111,Midland County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26111,Midland County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26111,Midland County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26111,Midland County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
26111,Midland County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,5.622759588
26111,Midland County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.07406697
26113,Missaukee County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26113,Missaukee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26113,Missaukee County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26113,Missaukee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26113,Missaukee County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26113,Missaukee County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.2
26113,Missaukee County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,29.33724497
26113,Missaukee County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,20.40272036
26115,Monroe County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26115,Monroe County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26115,Monroe County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26115,Monroe County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26115,Monroe County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26115,Monroe County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.2
26115,Monroe County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,16.6122059
26115,Monroe County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,32.74996826
26117,Montcalm County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26117,Montcalm County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26117,Montcalm County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26117,Montcalm County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26117,Montcalm County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,6
26117,Montcalm County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8
26117,Montcalm County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,17.98583792
26117,Montcalm County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.643587726
26119,Montmorency County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26119,Montmorency County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26119,Montmorency County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26119,Montmorency County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26119,Montmorency County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26119,Montmorency County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.9
26119,Montmorency County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,12.64864865
26121,Muskegon County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26121,Muskegon County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,16
26121,Muskegon County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,19
26121,Muskegon County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,16
26121,Muskegon County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,12
26121,Muskegon County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.5
26121,Muskegon County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,16.89762973
26123,Newaygo County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26123,Newaygo County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26123,Newaygo County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26123,Newaygo County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26123,Newaygo County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26123,Newaygo County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
26123,Newaygo County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,18.07553584
26123,Newaygo County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,170.2873015
26125,Oakland County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26125,Oakland County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,9
26125,Oakland County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,44
26125,Oakland County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,9
26125,Oakland County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,19
26125,Oakland County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.2
26125,Oakland County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,1.22078354
26125,Oakland County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.022385029
26127,Oceana County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26127,Oceana County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26127,Oceana County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26127,Oceana County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
